symbol,name
Symbol,Company Name,Security Name,Market Category,Test Issue,Financial Status,Round Lot Size,ETF,NextShares,Category
UNIY,WisdomTree Voya Yield Enhanced USD Universal Bond Fund,WisdomTree Voya Yield Enhanced USD Universal Bond Fund,G,N,N,100.0,Y,N,NASDAQ
UNTY,"Unity Bancorp, Inc.","Unity Bancorp, Inc. - Common Stock",G,N,N,100.0,N,N,NASDAQ
UOKA,MDJM LTD,MDJM LTD - Ordinary Shares,S,N,N,100.0,N,N,NASDAQ
UONE,"Urban One, Inc. ","Urban One, Inc.  - Class A Common Stock",S,N,N,100.0,N,N,NASDAQ
UONEK,"Urban One, Inc. ","Urban One, Inc.  - Class D Common Stock",S,N,D,100.0,N,N,NASDAQ
UPB,"Upstream Bio, Inc.","Upstream Bio, Inc. - Common Stock",Q,N,N,100.0,N,N,NASDAQ
UPBD,"Upbound Group, Inc.","Upbound Group, Inc. - Common Stock",Q,N,N,100.0,N,N,NASDAQ
UPC,Universe Pharmaceuticals Inc,Universe Pharmaceuticals Inc - Ordinary Shares,S,N,N,100.0,N,N,NASDAQ
UPGR,Xtrackers US Green Infrastructure Select Equity ETF,Xtrackers US Green Infrastructure Select Equity ETF,G,N,N,100.0,Y,N,NASDAQ
UPLD,"Upland Software, Inc.","Upland Software, Inc. - Common Stock",G,N,N,100.0,N,N,NASDAQ
UPST,"Upstart Holdings, Inc.","Upstart Holdings, Inc. - Common stock",Q,N,N,100.0,N,N,NASDAQ
UPWK,Upwork Inc.,Upwork Inc. - Common Stock,Q,N,N,100.0,N,N,NASDAQ
UPXI,"Upexi, Inc.","Upexi, Inc. - Common Stock",S,N,N,100.0,N,N,NASDAQ
URBN,"Urban Outfitters, Inc.","Urban Outfitters, Inc. - Common Stock",Q,N,N,100.0,N,N,NASDAQ
URGN,UroGen Pharma Ltd.,UroGen Pharma Ltd. - Ordinary Shares,G,N,N,100.0,N,N,NASDAQ
URNJ,Sprott Junior Uranium Miners ETF,Sprott Junior Uranium Miners ETF,G,N,N,100.0,Y,N,NASDAQ
UROY,Uranium Royalty Corp.,Uranium Royalty Corp. - Common Stock,S,N,N,100.0,N,N,NASDAQ
USAF,Atlas America Fund,Atlas America Fund,G,N,N,100.0,Y,N,NASDAQ
USAR,"USA Rare Earth, Inc.","USA Rare Earth, Inc. - Common Stock",G,N,N,100.0,N,N,NASDAQ
USARW,"USA Rare Earth, Inc.","USA Rare Earth, Inc. - Warrant",G,N,N,100.0,N,N,NASDAQ
USAU,U.S. Gold Corp.,U.S. Gold Corp. - Common Stock,S,N,N,100.0,N,N,NASDAQ
USCB,"USCB Financial Holdings, Inc. ","USCB Financial Holdings, Inc.  - Class A Common Stock",G,N,N,100.0,N,N,NASDAQ
USCL,iShares Climate Conscious & Transition MSCI USA ETF,iShares Climate Conscious & Transition MSCI USA ETF,G,N,N,100.0,Y,N,NASDAQ
USDX,SGI Enhanced Core ETF,SGI Enhanced Core ETF,G,N,N,100.0,Y,N,NASDAQ
USEA,United Maritime Corporation,United Maritime Corporation - Common Stock,S,N,N,100.0,N,N,NASDAQ
USEG,U.S. Energy Corp.,U.S. Energy Corp. - Common Stock,S,N,N,100.0,N,N,NASDAQ
USFI,BrandywineGLOBAL,BrandywineGLOBAL - U.S. Fixed Income ETF,G,N,N,100.0,Y,N,NASDAQ
USGO,U.S. GoldMining Inc.,U.S. GoldMining Inc. - Common stock,S,N,N,100.0,N,N,NASDAQ
USGOW,U.S. GoldMining Inc.,U.S. GoldMining Inc. - Warrant,S,N,N,100.0,N,N,NASDAQ
USIG,iShares Broad USD Investment Grade Corporate Bond ETF,iShares Broad USD Investment Grade Corporate Bond ETF,G,N,N,100.0,Y,N,NASDAQ
USIN,WisdomTree 7-10 Year Laddered Treasury Fund,WisdomTree 7-10 Year Laddered Treasury Fund,G,N,N,100.0,Y,N,NASDAQ
USIO,"Usio, Inc.","Usio, Inc. - Common Stock",G,N,N,100.0,N,N,NASDAQ
USLM,"United States Lime & Minerals, Inc.","United States Lime & Minerals, Inc. - Common Stock",Q,N,N,100.0,N,N,NASDAQ
USMC,Principal U.S. Mega-Cap ETF,Principal U.S. Mega-Cap ETF,G,N,N,100.0,Y,N,NASDAQ
USOI,"ETRACS Crude Oil Shares Covered Call ETNs due April 24, 2037","ETRACS Crude Oil Shares Covered Call ETNs due April 24, 2037",G,N,N,100.0,N,N,NASDAQ
USOY,Defiance Oil Enhanced Options Income ETF,Defiance Oil Enhanced Options Income ETF,G,N,N,100.0,Y,N,NASDAQ
USRD,Themes US R&D Champions ETF,Themes US R&D Champions ETF,G,N,N,100.0,Y,N,NASDAQ
USSH,WisdomTree 1-3 Year Laddered Treasury Fund,WisdomTree 1-3 Year Laddered Treasury Fund,G,N,N,100.0,Y,N,NASDAQ
USTB,VictoryShares Short-Term Bond ETF,VictoryShares Short-Term Bond ETF,G,N,N,100.0,Y,N,NASDAQ
USVM,VictoryShares US Small Mid Cap Value Momentum ETF,VictoryShares US Small Mid Cap Value Momentum ETF,G,N,N,100.0,Y,N,NASDAQ
USVN,US Treasury 7 Year Note ETF,US Treasury 7 Year Note ETF,G,N,N,100.0,Y,N,NASDAQ
USXF,iShares ESG Advanced MSCI USA ETF,iShares ESG Advanced MSCI USA ETF,G,N,N,100.0,Y,N,NASDAQ
UTEN,US Treasury 10 Year Note ETF,US Treasury 10 Year Note ETF,G,N,N,100.0,Y,N,NASDAQ
UTHR,United Therapeutics Corporation,United Therapeutics Corporation - Common Stock,Q,N,N,100.0,N,N,NASDAQ
UTHY,US Treasury 30 Year Bond ETF,US Treasury 30 Year Bond ETF,G,N,N,100.0,Y,N,NASDAQ
UTMD,"Utah Medical Products, Inc.","Utah Medical Products, Inc. - Common Stock",Q,N,N,100.0,N,N,NASDAQ
UTRE,US Treasury 3 Year Note ETF,US Treasury 3 Year Note ETF,G,N,N,100.0,Y,N,NASDAQ
UTSI,UTStarcom Holdings Corp,UTStarcom Holdings Corp - Ordinary Shares,Q,N,N,100.0,N,N,NASDAQ
UTWO,US Treasury 2 Year Note ETF,US Treasury 2 Year Note ETF,G,N,N,100.0,Y,N,NASDAQ
UTWY,US Treasury 20 Year Bond ETF,US Treasury 20 Year Bond ETF,G,N,N,100.0,Y,N,NASDAQ
UVSP,Univest Financial Corporation,Univest Financial Corporation - Common Stock,Q,N,N,100.0,N,N,NASDAQ
UXIN,Uxin Limited,Uxin Limited - American Depositary Shares,Q,N,N,100.0,N,N,NASDAQ
UYLD,Angel Oak UltraShort Income ETF,Angel Oak UltraShort Income ETF,G,N,N,100.0,Y,N,NASDAQ
UYSC,UY Scuti Acquisition Corp.,UY Scuti Acquisition Corp. - Ordinary Shares,S,N,N,100.0,N,N,NASDAQ
UYSCR,UY Scuti Acquisition Corp.,UY Scuti Acquisition Corp. - Rights,S,N,N,100.0,N,N,NASDAQ
UYSCU,UY Scuti Acquisition Corp.,UY Scuti Acquisition Corp. - Units,S,N,N,100.0,N,N,NASDAQ
VABK,Virginia National Bankshares Corporation,Virginia National Bankshares Corporation - Common Stock,S,N,N,100.0,N,N,NASDAQ
VACH,Voyager Acquisition Corp,Voyager Acquisition Corp - Class A Ordinary Shares,G,N,N,100.0,N,N,NASDAQ
VACHU,Voyager Acquisition Corp,Voyager Acquisition Corp - Unit,G,N,N,100.0,N,N,NASDAQ
VACHW,Voyager Acquisition Corp,Voyager Acquisition Corp - Warrants,G,N,N,100.0,N,N,NASDAQ
VALN,Valneva SE,Valneva SE - American Depositary Shares,Q,N,N,100.0,N,N,NASDAQ
VALU,"Value Line, Inc.","Value Line, Inc. - Common Stock",S,N,N,100.0,N,N,NASDAQ
VANI,"Vivani Medical, Inc. ","Vivani Medical, Inc.  - Common Stock",S,N,N,100.0,N,N,NASDAQ
VAPE,CEA Industries Inc.,CEA Industries Inc. - Common Stock,S,N,N,100.0,N,N,NASDAQ
VAPEW,CEA Industries Inc.,CEA Industries Inc. - Warrant,S,N,N,100.0,N,N,NASDAQ
VBIL,Vanguard 0-3 Month Treasury Bill ETF,Vanguard 0-3 Month Treasury Bill ETF,G,N,N,100.0,Y,N,NASDAQ
VBIX,Viewbix Inc.,Viewbix Inc. - Common Stock ,S,N,N,100.0,N,N,NASDAQ
VBNK,VersaBank,VersaBank - Common Shares,Q,N,N,100.0,N,N,NASDAQ
VBTX,"Veritex Holdings, Inc.","Veritex Holdings, Inc. - Common Stock",G,N,N,100.0,N,N,NASDAQ
VC,Visteon Corporation,Visteon Corporation - Common Stock,Q,N,N,100.0,N,N,NASDAQ
VCEL,Vericel Corporation,Vericel Corporation - Common Stock,G,N,N,100.0,N,N,NASDAQ
VCIC,Vine Hill Capital Investment Corp.,Vine Hill Capital Investment Corp. - Class A Ordinary Shares,G,N,N,100.0,N,N,NASDAQ
VCICU,Vine Hill Capital Investment Corp.,Vine Hill Capital Investment Corp. - Unit,G,N,N,100.0,N,N,NASDAQ
VCICW,Vine Hill Capital Investment Corp.,Vine Hill Capital Investment Corp. - Warrant,G,N,N,100.0,N,N,NASDAQ
VCIG,VCI Global Limited,VCI Global Limited - Ordinary Share,S,N,N,100.0,N,N,NASDAQ
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,Vanguard Intermediate-Term Corporate Bond ETF,G,N,N,100.0,Y,N,NASDAQ
VCLT,Vanguard Long-Term Corporate Bond ETF,Vanguard Long-Term Corporate Bond ETF,G,N,N,100.0,Y,N,NASDAQ
VCRB,Vanguard Core Bond ETF,Vanguard Core Bond ETF,G,N,N,100.0,Y,N,NASDAQ
VCSH,Vanguard Short-Term Corporate Bond ETF,Vanguard Short-Term Corporate Bond ETF,G,N,N,100.0,Y,N,NASDAQ
VCTR,"Victory Capital Holdings, Inc.","Victory Capital Holdings, Inc. - Common Stock",Q,N,N,100.0,N,N,NASDAQ
VCYT,"Veracyte, Inc.","Veracyte, Inc. - Common Stock",G,N,N,100.0,N,N,NASDAQ
VECO,Veeco Instruments Inc.,Veeco Instruments Inc. - Common Stock,Q,N,N,100.0,N,N,NASDAQ
VEEA,Veea Inc.,Veea Inc. - Common Stock,G,N,N,100.0,N,N,NASDAQ
VEEAW,Veea Inc.,Veea Inc. - Warrant,S,N,N,100.0,N,N,NASDAQ
VEEE,Twin Vee PowerCats Co.,Twin Vee PowerCats Co. - Common Stock,S,N,N,100.0,N,N,NASDAQ
VEON,VEON Ltd.,VEON Ltd. - American Depositary Shares,S,N,N,100.0,N,N,NASDAQ
VERA,"Vera Therapeutics, Inc.","Vera Therapeutics, Inc. - Class A Common Stock",G,N,N,100.0,N,N,NASDAQ
VERB,"Verb Technology Company, Inc.","Verb Technology Company, Inc. - Common Stock",S,N,N,100.0,N,N,NASDAQ
VERI,"Veritone, Inc.","Veritone, Inc. - Common Stock",G,N,N,100.0,N,N,NASDAQ
VERO,Venus Concept Inc. ,Venus Concept Inc.  - Common Stock,S,N,N,100.0,N,N,NASDAQ
VERU,Veru Inc.,Veru Inc. - Common Stock,S,N,D,100.0,N,N,NASDAQ
VERV,"Verve Therapeutics, Inc.","Verve Therapeutics, Inc. - Common Stock",Q,N,N,100.0,N,N,NASDAQ
VERX,"Vertex, Inc.","Vertex, Inc. - Class A Common Stock",G,N,N,100.0,N,N,NASDAQ
VFF,"Village Farms International, Inc.","Village Farms International, Inc. - Common Shares",S,N,N,100.0,N,N,NASDAQ
VFLO,VictoryShares Free Cash Flow ETF,VictoryShares Free Cash Flow ETF,G,N,N,100.0,Y,N,NASDAQ
VFS,VinFast Auto Ltd.,VinFast Auto Ltd. - Ordinary Shares,Q,N,N,100.0,N,N,NASDAQ
VFSWW,VinFast Auto Ltd.,VinFast Auto Ltd. - Warrant,S,N,N,100.0,N,N,NASDAQ
VGAS,"Verde Clean Fuels, Inc.","Verde Clean Fuels, Inc. - Class A Common Stock",S,N,N,100.0,N,N,NASDAQ
VGASW,"Verde Clean Fuels, Inc.","Verde Clean Fuels, Inc. - Warrant",S,N,N,100.0,N,N,NASDAQ
VGIT,Vanguard Intermediate-Term Treasury ETF,Vanguard Intermediate-Term Treasury ETF,G,N,N,100.0,Y,N,NASDAQ
VGLT,Vanguard Long-Term Treasury ETF,Vanguard Long-Term Treasury ETF,G,N,N,100.0,Y,N,NASDAQ
VGSH,Vanguard Short-Term Treasury ETF,Vanguard Short-Term Treasury ETF,G,N,N,100.0,Y,N,NASDAQ
VGSR,Vert Global Sustainable Real Estate ETF,Vert Global Sustainable Real Estate ETF,G,N,N,100.0,Y,N,NASDAQ
VGUS,Vanguard Ultra-Short Treasury ETF,Vanguard Ultra-Short Treasury ETF,G,N,N,100.0,Y,N,NASDAQ
VIASP,"Via Renewables, Inc.","Via Renewables, Inc. - 8.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock",Q,N,N,100.0,N,N,NASDAQ
VIAV,Viavi Solutions Inc.,Viavi Solutions Inc. - Common Stock,Q,N,N,100.0,N,N,NASDAQ
VICR,Vicor Corporation,Vicor Corporation - Common Stock,Q,N,N,100.0,N,N,NASDAQ
VIGI,Vanguard International Dividend Appreciation ETF,Vanguard International Dividend Appreciation ETF,G,N,N,100.0,Y,N,NASDAQ
VIGL,"Vigil Neuroscience, Inc.","Vigil Neuroscience, Inc. - Common Stock",Q,N,N,100.0,N,N,NASDAQ
VINP,Vinci Partners Investments Ltd.,Vinci Partners Investments Ltd. - Class A Common Shares,Q,N,N,100.0,N,N,NASDAQ
VIOT,"Viomi Technology Co., Ltd","Viomi Technology Co., Ltd - American Depositary Shares",Q,N,E,100.0,N,N,NASDAQ
VIR,"Vir Biotechnology, Inc.","Vir Biotechnology, Inc. - Common Stock",Q,N,N,100.0,N,N,NASDAQ
VIRC,Virco Manufacturing Corporation,Virco Manufacturing Corporation - Common Stock,G,N,N,100.0,N,N,NASDAQ
VITL,"Vital Farms, Inc.","Vital Farms, Inc. - Common Stock",G,N,N,100.0,N,N,NASDAQ
VIVK,"Vivakor, Inc.","Vivakor, Inc. - Common Stock",S,N,D,100.0,N,N,NASDAQ
VIVS,"VivoSim Labs, Inc.","VivoSim Labs, Inc. - Common Stock",S,N,D,100.0,N,N,NASDAQ
VKTX,"Viking Therapeutics, Inc.","Viking Therapeutics, Inc. - Common Stock",S,N,N,100.0,N,N,NASDAQ
VLCN,"Volcon, Inc.","Volcon, Inc. - Common stock",S,N,D,100.0,N,N,NASDAQ
VLGEA,"Village Super Market, Inc.","Village Super Market, Inc. - Class A Common Stock",Q,N,N,100.0,N,N,NASDAQ
VLY,Valley National Bancorp,Valley National Bancorp - Common Stock,Q,N,N,100.0,N,N,NASDAQ
VLYPN,Valley National Bancorp,"Valley National Bancorp - 8.250% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series C",Q,N,N,100.0,N,N,NASDAQ
VLYPO,Valley National Bancorp,Valley National Bancorp - 5.5% Fixed to Floating Rate Series B Non-Cumulative Perpetual Preferred Stock,Q,N,N,100.0,N,N,NASDAQ
VLYPP,Valley National Bancorp,Valley National Bancorp - 6.25% Fixed-to-Floating Rate Series A Non-Cumulative Perpetual Preferred Stock,Q,N,N,100.0,N,N,NASDAQ
VMAR,Vision Marine Technologies Inc.,Vision Marine Technologies Inc. - Common Shares,S,N,N,100.0,N,N,NASDAQ
VMBS,Vanguard Mortgage-Backed Securities ETF,Vanguard Mortgage-Backed Securities ETF,G,N,N,100.0,Y,N,NASDAQ
VMD,"Viemed Healthcare, Inc.","Viemed Healthcare, Inc. - Common Shares",S,N,N,100.0,N,N,NASDAQ
VMEO,"Vimeo, Inc.","Vimeo, Inc. - Common Stock",Q,N,N,100.0,N,N,NASDAQ
VNDA,Vanda Pharmaceuticals Inc.,Vanda Pharmaceuticals Inc. - Common Stock,G,N,N,100.0,N,N,NASDAQ
VNET,"VNET Group, Inc.","VNET Group, Inc. - American Depositary Shares",Q,N,N,100.0,N,N,NASDAQ
VNOM,"Viper Energy, Inc. ","Viper Energy, Inc.  - Class A Common Stock",Q,N,N,100.0,N,N,NASDAQ
VNQI,Vanguard Global ex-U.S. Real Estate ETF,Vanguard Global ex-U.S. Real Estate ETF,G,N,N,100.0,Y,N,NASDAQ
VOD,Vodafone Group Plc,Vodafone Group Plc - American Depositary Shares each representing ten Ordinary Shares,Q,N,N,100.0,N,N,NASDAQ
VOLT,Tema Electrification ETF,Tema Electrification ETF,G,N,N,100.0,Y,N,NASDAQ
VONE,Vanguard Russell 1000 ETF,Vanguard Russell 1000 ETF,G,N,N,100.0,Y,N,NASDAQ
VONG,Vanguard Russell 1000 Growth ETF,Vanguard Russell 1000 Growth ETF,G,N,N,100.0,Y,N,NASDAQ
VONV,Vanguard Russell 1000 Value ETF,Vanguard Russell 1000 Value ETF,G,N,N,100.0,Y,N,NASDAQ
VOR,Vor Biopharma Inc.,Vor Biopharma Inc. - Common Stock,Q,N,D,100.0,N,N,NASDAQ
VOTE,TCW Transform 500 ETF,TCW Transform 500 ETF,G,N,N,100.0,Y,N,NASDAQ
VOXR,Vox Royalty Corp.,Vox Royalty Corp. - common stock,S,N,N,100.0,N,N,NASDAQ
VPLS,Vanguard Core Plus Bond ETF,Vanguard Core Plus Bond ETF,G,N,N,100.0,Y,N,NASDAQ
VRA,"Vera Bradley, Inc.","Vera Bradley, Inc. - Common Stock",Q,N,N,100.0,N,N,NASDAQ
VRAR,"The Glimpse Group, Inc.","The Glimpse Group, Inc. - Common Stock",S,N,N,100.0,N,N,NASDAQ
VRAX,Virax Biolabs Group Limited,Virax Biolabs Group Limited - Ordinary Shares,S,N,N,100.0,N,N,NASDAQ
VRCA,Verrica Pharmaceuticals Inc.,Verrica Pharmaceuticals Inc. - Common Stock,G,N,D,100.0,N,N,NASDAQ
VRDN,"Viridian Therapeutics, Inc. ","Viridian Therapeutics, Inc.  - Common Stock",S,N,N,100.0,N,N,NASDAQ
VREX,Varex Imaging Corporation,Varex Imaging Corporation - Common Stock,Q,N,N,100.0,N,N,NASDAQ
VRIG,Invesco Variable Rate Investment Grade ETF,Invesco Variable Rate Investment Grade ETF,G,N,N,100.0,Y,N,NASDAQ
VRM,"Vroom, Inc.","Vroom, Inc. - Common Stock",G,N,N,100.0,N,N,NASDAQ
VRME,"VerifyMe, Inc.","VerifyMe, Inc. - Common Stock",S,N,D,100.0,N,N,NASDAQ
VRNA,Verona Pharma plc,Verona Pharma plc - American Depositary Shares,G,N,N,100.0,N,N,NASDAQ
VRNS,"Varonis Systems, Inc.","Varonis Systems, Inc. - Common Stock",Q,N,N,100.0,N,N,NASDAQ
VRNT,Verint Systems Inc.,Verint Systems Inc. - Common Stock,Q,N,N,100.0,N,N,NASDAQ
VRRM,Verra Mobility Corporation,Verra Mobility Corporation - Class A Common Stock,S,N,N,100.0,N,N,NASDAQ
VRSK,"Verisk Analytics, Inc.","Verisk Analytics, Inc. - Common Stock",Q,N,N,100.0,N,N,NASDAQ
VRSN,"VeriSign, Inc.","VeriSign, Inc. - Common Stock",Q,N,N,100.0,N,N,NASDAQ
VRTL,GraniteShares 2x Long VRT Daily ETF,GraniteShares 2x Long VRT Daily ETF,G,N,N,100.0,Y,N,NASDAQ
VRTX,Vertex Pharmaceuticals Incorporated,Vertex Pharmaceuticals Incorporated - Common Stock,Q,N,N,100.0,N,N,NASDAQ
VS,Versus Systems Inc.,Versus Systems Inc. - Common Stock,S,N,D,100.0,N,N,NASDAQ
VSA,TCTM Kids IT Education Inc.,TCTM Kids IT Education Inc. - American Depositary Shares,S,N,D,100.0,N,N,NASDAQ
VSAT,"ViaSat, Inc.","ViaSat, Inc. - Common Stock",Q,N,N,100.0,N,N,NASDAQ
VSDA,VictoryShares Dividend Accelerator ETF,VictoryShares Dividend Accelerator ETF,G,N,N,100.0,Y,N,NASDAQ
VSEC,VSE Corporation,VSE Corporation - Common Stock,Q,N,N,100.0,N,N,NASDAQ
VSEE,"VSee Health, Inc.","VSee Health, Inc. - Common Stock",S,N,E,100.0,N,N,NASDAQ
VSEEW,"VSee Health, Inc.","VSee Health, Inc. - Warrant",S,N,E,100.0,N,N,NASDAQ
VSME,VS Media Holdings Limited,VS Media Holdings Limited - Class A Ordinary Shares,S,N,D,100.0,N,N,NASDAQ
VSMV,VictoryShares US Multi-Factor Minimum Volatility ETF,VictoryShares US Multi-Factor Minimum Volatility ETF,G,N,N,100.0,Y,N,NASDAQ
VSSYW,Versus Systems Inc.,Versus Systems Inc. - Class A Warrants,S,N,D,100.0,N,N,NASDAQ
VSTA,Vasta Platform Limited,Vasta Platform Limited - Class A Ordinary Shares,Q,N,N,100.0,N,N,NASDAQ
VSTM,"Verastem, Inc.","Verastem, Inc. - Common Stock",S,N,N,100.0,N,N,NASDAQ
VTC,Vanguard Total Corporate Bond ETF,Vanguard Total Corporate Bond ETF,G,N,N,100.0,Y,N,NASDAQ
VTGN,"Vistagen Therapeutics, Inc.","Vistagen Therapeutics, Inc. - Common Stock",S,N,N,100.0,N,N,NASDAQ
VTHR,Vanguard Russell 3000 ETF,Vanguard Russell 3000 ETF,G,N,N,100.0,Y,N,NASDAQ
VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund ETF Shares,Vanguard Short-Term Inflation-Protected Securities Index Fund ETF Shares,G,N,N,100.0,Y,N,NASDAQ
VTRS,Viatris Inc.,Viatris Inc. - Common Stock,Q,N,N,100.0,N,N,NASDAQ
VTSI,"VirTra, Inc.","VirTra, Inc. - Common Stock",S,N,N,100.0,N,N,NASDAQ
VTVT,vTv Therapeutics Inc.,vTv Therapeutics Inc. - Class A Common Stock,S,N,N,100.0,N,N,NASDAQ
VTWG,Vanguard Russell 2000 Growth ETF,Vanguard Russell 2000 Growth ETF,G,N,N,100.0,Y,N,NASDAQ
VTWO,Vanguard Russell 2000 ETF,Vanguard Russell 2000 ETF,G,N,N,100.0,Y,N,NASDAQ
VTWV,Vanguard Russell 2000 Value ETF,Vanguard Russell 2000 Value ETF,G,N,N,100.0,Y,N,NASDAQ
VTYX,"Ventyx Biosciences, Inc.","Ventyx Biosciences, Inc. - Common Stock",Q,N,N,100.0,N,N,NASDAQ
VUZI,Vuzix Corporation ,Vuzix Corporation  - Common Stock,S,N,N,100.0,N,N,NASDAQ
VVOS,"Vivos Therapeutics, Inc.","Vivos Therapeutics, Inc. - Common Stock",S,N,N,100.0,N,N,NASDAQ
VVPR,VivoPower International PLC,VivoPower International PLC - Ordinary Shares,S,N,D,100.0,N,N,NASDAQ
VWOB,Vanguard Emerging Markets Government Bond ETF,Vanguard Emerging Markets Government Bond ETF,G,N,N,100.0,Y,N,NASDAQ
VXRT,"Vaxart, Inc.","Vaxart, Inc. - Common Stock",S,N,D,100.0,N,N,NASDAQ
VXUS,Vanguard Total International Stock ETF,Vanguard Total International Stock ETF,G,N,N,100.0,Y,N,NASDAQ
VYGR,"Voyager Therapeutics, Inc.","Voyager Therapeutics, Inc. - Common Stock",Q,N,N,100.0,N,N,NASDAQ
VYMI,Vanguard International High Dividend Yield ETF,Vanguard International High Dividend Yield ETF,G,N,N,100.0,Y,N,NASDAQ
VYNE,VYNE Therapeutics Inc.,VYNE Therapeutics Inc. - Common Stock,S,N,N,100.0,N,N,NASDAQ
WABC,Westamerica Bancorporation,Westamerica Bancorporation - Common Stock,Q,N,N,100.0,N,N,NASDAQ
WABF,Western Asset Bond ETF,Western Asset Bond ETF,G,N,N,100.0,Y,N,NASDAQ
WAFD,"WaFd, Inc.","WaFd, Inc. - Common Stock",Q,N,N,100.0,N,N,NASDAQ
WAFDP,"WaFd, Inc.","WaFd, Inc. - Depositary Shares",Q,N,N,100.0,N,N,NASDAQ
WAFU,Wah Fu Education Group Limited,Wah Fu Education Group Limited - Ordinary Shares,S,N,N,100.0,N,N,NASDAQ
WAI,Top KingWin Ltd,Top KingWin Ltd - Class A Ordinary Shares,S,N,N,100.0,N,N,NASDAQ
WALD,Waldencast plc,Waldencast plc - Class A Ordinary Share,S,N,N,100.0,N,N,NASDAQ
WALDW,Waldencast plc,Waldencast plc - Warrant,S,N,N,100.0,N,N,NASDAQ
WASH,"Washington Trust Bancorp, Inc.","Washington Trust Bancorp, Inc. - Common Stock",Q,N,N,100.0,N,N,NASDAQ
WATT,Energous Corporation,Energous Corporation - Common Stock,S,N,D,100.0,N,N,NASDAQ
WAVE,Eco Wave Power Global AB (publ),Eco Wave Power Global AB (publ) - American Depositary Shares,S,N,N,100.0,N,N,NASDAQ
WAY,Waystar Holding Corp.,Waystar Holding Corp. - Common Stock,Q,N,N,100.0,N,N,NASDAQ
WB,Weibo Corporation,Weibo Corporation - American Depositary Shares,Q,N,N,100.0,N,N,NASDAQ
WBA,"Walgreens Boots Alliance, Inc.","Walgreens Boots Alliance, Inc. - Common Stock",Q,N,N,100.0,N,N,NASDAQ
WBD,"Warner Bros. Discovery, Inc.","Warner Bros. Discovery, Inc. - Series A Common Stock",Q,N,N,100.0,N,N,NASDAQ
WBND,Western Asset Total Return ETF,Western Asset Total Return ETF,G,N,N,100.0,Y,N,NASDAQ
WBTN,WEBTOON Entertainment Inc.,WEBTOON Entertainment Inc. - Common stock,Q,N,N,100.0,N,N,NASDAQ
WBUY,WEBUY GLOBAL LTD.,WEBUY GLOBAL LTD. - Class A Ordinary Shares,S,N,N,100.0,N,N,NASDAQ
WCBR,WisdomTree Cybersecurity Fund,WisdomTree Cybersecurity Fund,G,N,N,100.0,Y,N,NASDAQ
WCLD,WisdomTree Cloud Computing Fund,WisdomTree Cloud Computing Fund,G,N,N,100.0,Y,N,NASDAQ
WCT,Wellchange Holdings Company Limited,Wellchange Holdings Company Limited - Ordinary shares,S,N,D,100.0,N,N,NASDAQ
WDAY,"Workday, Inc.","Workday, Inc. - Class A Common Stock",Q,N,N,100.0,N,N,NASDAQ
WDC,Western Digital Corporation,Western Digital Corporation - Common Stock,Q,N,N,100.0,N,N,NASDAQ
WDFC,WD-40 Company,WD-40 Company - Common Stock,Q,N,N,100.0,N,N,NASDAQ
WEEI,Westwood Salient Enhanced Energy Income ETF,Westwood Salient Enhanced Energy Income ETF,G,N,N,100.0,Y,N,NASDAQ
WEN,Wendy's Company (The),Wendy's Company (The) - Common Stock,Q,N,N,100.0,N,N,NASDAQ
WENNU,Wen Acquisition Corp,Wen Acquisition Corp - Unit,G,N,N,100.0,N,N,NASDAQ
WERN,"Werner Enterprises, Inc.","Werner Enterprises, Inc. - Common Stock",Q,N,N,100.0,N,N,NASDAQ
WEST,Westrock Coffee Company,Westrock Coffee Company - Common Stock,G,N,N,100.0,N,N,NASDAQ
WETH,Wetouch Technology Inc.,Wetouch Technology Inc. - Common Stock,S,N,E,100.0,N,N,NASDAQ
WETO,Webus International Limited,Webus International Limited - Ordinary Shares,S,N,N,100.0,N,N,NASDAQ
WEYS,"Weyco Group, Inc.","Weyco Group, Inc. - Common Stock",Q,N,D,100.0,N,N,NASDAQ
WFCF,"Where Food Comes From, Inc.","Where Food Comes From, Inc. - Common Stock",S,N,N,100.0,N,N,NASDAQ
WFF,WF Holding Limited,WF Holding Limited - Ordinary Shares,S,N,N,100.0,N,N,NASDAQ
WFRD,Weatherford International plc,Weatherford International plc - Ordinary shares,Q,N,N,100.0,N,N,NASDAQ
WGMI,CoinShares Valkyrie Bitcoin Miners ETF,CoinShares Valkyrie Bitcoin Miners ETF,G,N,N,100.0,Y,N,NASDAQ
WGRX,"Wellgistics Health, Inc.","Wellgistics Health, Inc. - Common Stock",S,N,N,100.0,N,N,NASDAQ
WGS,GeneDx Holdings Corp.,GeneDx Holdings Corp. - Class A Common Stock,Q,N,N,100.0,N,N,NASDAQ
WGSWW,GeneDx Holdings Corp.,GeneDx Holdings Corp. - Warrant,Q,N,N,100.0,N,N,NASDAQ
WHF,"WhiteHorse Finance, Inc.","WhiteHorse Finance, Inc. - Closed End Fund",Q,N,N,100.0,N,N,NASDAQ
